2400000,ŒL¥SKIE,2006,240.32
2600000,ŒWIÊTOKRZYSKIE,2006,215.68
2800000,WARMIÑSKO-MAZURSKIE,2006,238.81
3000000,WIELKOPOLSKIE,2006,216.93
3200000,ZACHODNIOPOMORSKIE,2006,221.49
0000000,POLSKA,2007,297.75
0200000,DOLNOŒL¥SKIE,2007,340.23
0400000,KUJAWSKO-POMORSKIE,2007,257.31
0600000,LUBELSKIE,2007,258.84
0800000,LUBUSKIE,2007,353.74
1000000,£ÓDZKIE,2007,219.35
1200000,MA£OPOLSKIE,2007,227.74
1400000,MAZOWIECKIE,2007,479.42
1600000,OPOLSKIE,2007,283.85
1800000,PODKARPACKIE,2007,259.22
2000000,PODLASKIE,2007,295.89
2200000,POMORSKIE,2007,285.87
2400000,ŒL¥SKIE,2007,241.59
2600000,ŒWIÊTOKRZYSKIE,2007,269.54
2800000,WARMIÑSKO-MAZURSKIE,2007,305.51
3000000,WIELKOPOLSKIE,2007,270.24
3200000,ZACHODNIOPOMORSKIE,2007,286.99
0000000,POLSKA,2008,332.15
0200000,DOLNOŒL¥SKIE,2008,375.36
0400000,KUJAWSKO-POMORSKIE,2008,302.78
0600000,LUBELSKIE,2008,297.94
0800000,LUBUSKIE,2008,347.64
1000000,£ÓDZKIE,2008,253
1200000,MA£OPOLSKIE,2008,283.41
1400000,MAZOWIECKIE,2008,492.82
1600000,OPOLSKIE,2008,384.48
1800000,PODKARPACKIE,2008,333.09
2000000,PODLASKIE,2008,328.73
2200000,POMORSKIE,2008,338.64
2400000,ŒL¥SKIE,2008,245.87
2600000,ŒWIÊTOKRZYSKIE,2008,375.67
2800000,WARMIÑSKO-MAZURSKIE,2008,356.17
3000000,WIELKOPOLSKIE,2008,269.66
3200000,ZACHODNIOPOMORSKIE,2008,319.71
0000000,POLSKA,2009,512.36
0200000,DOLNOŒL¥SKIE,2009,522.77
0400000,KUJAWSKO-POMORSKIE,2009,460.23
0600000,LUBELSKIE,2009,458.25
0800000,LUBUSKIE,2009,748.98
1000000,£ÓDZKIE,2009,522.48
1200000,MA£OPOLSKIE,2009,434.35
1400000,MAZOWIECKIE,2009,565.98
1600000,OPOLSKIE,2009,619.52
1800000,PODKARPACKIE,2009,499.01
2000000,PODLASKIE,2009,568.89
2200000,POMORSKIE,2009,530.23
2400000,ŒL¥SKIE,2009,330.25
2600000,ŒWIÊTOKRZYSKIE,2009,616.51
2800000,WARMIÑSKO-MAZURSKIE,2009,550.02
3000000,WIELKOPOLSKIE,2009,562.21
3200000,ZACHODNIOPOMORSKIE,2009,634.93
0000000,POLSKA,2010,366.18
0200000,DOLNOŒL¥SKIE,2010,347.43
0400000,KUJAWSKO-POMORSKIE,2010,391.48
0600000,LUBELSKIE,2010,344.92
0800000,LUBUSKIE,2010,464.67
1000000,£ÓDZKIE,2010,308.06
1200000,MA£OPOLSKIE,2010,323.39
1400000,MAZOWIECKIE,2010,466.64
1600000,OPOLSKIE,2010,484.21
1800000,PODKARPACKIE,2010,416.99
2000000,PODLASKIE,2010,367.24
2200000,POMORSKIE,2010,319.1
2400000,ŒL¥SKIE,2010,288.73
2600000,ŒWIÊTOKRZYSKIE,2010,405.33
2800000,WARMIÑSKO-MAZURSKIE,2010,357.87
3000000,WIELKOPOLSKIE,2010,309.09
3200000,ZACHODNIOPOMORSKIE,2010,426.75
0000000,POLSKA,2011,391.09
0200000,DOLNOŒL¥SKIE,2011,423.26
0400000,KUJAWSKO-POMORSKIE,2011,351.09
0600000,LUBELSKIE,2011,391.44
0800000,LUBUSKIE,2011,487.21
1000000,£ÓDZKIE,2011,319.5
1200000,MA£OPOLSKIE,2011,393.69
1400000,MAZOWIECKIE,2011,465.98
1600000,OPOLSKIE,2011,450.57
1800000,PODKARPACKIE,2011,436.96
2000000,PODLASKIE,2011,404.27
2200000,POMORSKIE,2011,385.36
2400000,ŒL¥SKIE,2011,290.55
2600000,ŒWIÊTOKRZYSKIE,2011,403.09
2800000,WARMIÑSKO-MAZURSKIE,2011,384.13
3000000,WIELKOPOLSKIE,2011,361.82
3200000,ZACHODNIOPOMORSKIE,2011,431.45
0000000,POLSKA,2012,395.4
0200000,DOLNOŒL¥SKIE,2012,574.29
0400000,KUJAWSKO-POMORSKIE,2012,362.19
0600000,LUBELSKIE,2012,358.18
0800000,LUBUSKIE,2012,429.57
1000000,£ÓDZKIE,2012,325.03
1200000,MA£OPOLSKIE,2012,340.33
1400000,MAZOWIECKIE,2012,470.29
1600000,OPOLSKIE,2012,409.74
1800000,PODKARPACKIE,2012,409.41
2000000,PODLASKIE,2012,390.33
2200000,POMORSKIE,2012,387.95
2400000,ŒL¥SKIE,2012,302.62
2600000,ŒWIÊTOKRZYSKIE,2012,464.98
2800000,WARMIÑSKO-MAZURSKIE,2012,423.43
3000000,WIELKOPOLSKIE,2012,317.93
3200000,ZACHODNIOPOMORSKIE,2012,456.8
0000000,POLSKA,2013,418.69
0200000,DOLNOŒL¥SKIE,2013,558.71
0400000,KUJAWSKO-POMORSKIE,2013,360.92
0600000,LUBELSKIE,2013,462.85
0800000,LUBUSKIE,2013,586.25
1000000,£ÓDZKIE,2013,298.44
1200000,MA£OPOLSKIE,2013,330.12
1400000,MAZOWIECKIE,2013,407.87
1600000,OPOLSKIE,2013,469.06
1800000,PODKARPACKIE,2013,536.58
2000000,PODLASKIE,2013,478.75
2200000,POMORSKIE,2013,368.82
2400000,ŒL¥SKIE,2013,345.79
2600000,ŒWIÊTOKRZYSKIE,2013,503.5
2800000,WARMIÑSKO-MAZURSKIE,2013,612.18
3000000,WIELKOPOLSKIE,2013,338.02
3200000,ZACHODNIOPOMORSKIE,2013,460.75
0000000,POLSKA,2014,461.12
0200000,DOLNOŒL¥SKIE,2014,594
0400000,KUJAWSKO-POMORSKIE,2014,403.42
0600000,LUBELSKIE,2014,618.79
0800000,LUBUSKIE,2014,525.85
1000000,£ÓDZKIE,2014,299.63
1200000,MA£OPOLSKIE,2014,359.84
1400000,MAZOWIECKIE,2014,463.56
1600000,OPOLSKIE,2014,478.23
1800000,PODKARPACKIE,2014,612.64
2000000,PODLASKIE,2014,642.34
2200000,POMORSKIE,2014,387.27
2400000,ŒL¥SKIE,2014,357.33
2600000,ŒWIÊTOKRZYSKIE,2014,500.27
2800000,WARMIÑSKO-MAZURSKIE,2014,810.95
3000000,WIELKOPOLSKIE,2014,329.82
3200000,ZACHODNIOPOMORSKIE,2014,491.65
0000000,POLSKA,2015,444.94
0200000,DOLNOŒL¥SKIE,2015,435.53
0400000,KUJAWSKO-POMORSKIE,2015,461.2
0600000,LUBELSKIE,2015,532.86
0800000,LUBUSKIE,2015,480.06
1000000,£ÓDZKIE,2015,299.02
1200000,MA£OPOLSKIE,2015,337.33
1400000,MAZOWIECKIE,2015,518.4
1600000,OPOLSKIE,2015,425.51
1800000,PODKARPACKIE,2015,584.59
2000000,PODLASKIE,2015,712.09
2200000,POMORSKIE,2015,365.43
2400000,ŒL¥SKIE,2015,385.19
2600000,ŒWIÊTOKRZYSKIE,2015,527.28
2800000,WARMIÑSKO-MAZURSKIE,2015,641.99
3000000,WIELKOPOLSKIE,2015,321.09
3200000,ZACHODNIOPOMORSKIE,2015,449.42
0000000,POLSKA,2016,351.46
0200000,DOLNOŒL¥SKIE,2016,388.87
0400000,KUJAWSKO-POMORSKIE,2016,355.2
0600000,LUBELSKIE,2016,381.88
0800000,LUBUSKIE,2016,423.34
1000000,£ÓDZKIE,2016,284.22
1200000,MA£OPOLSKIE,2016,316.42
1400000,MAZOWIECKIE,2016,429.84
1600000,OPOLSKIE,2016,509.02
1800000,PODKARPACKIE,2016,347.3
2000000,PODLASKIE,2016,356.97
2200000,POMORSKIE,2016,315.52
2400000,ŒL¥SKIE,2016,269.08
2600000,ŒWIÊTOKRZYSKIE,2016,332.09
2800000,WARMIÑSKO-MAZURSKIE,2016,356.92
3000000,WIELKOPOLSKIE,2016,312.83
3200000,ZACHODNIOPOMORSKIE,2016,390.56
0000000,POLSKA,2017,384.45
0200000,DOLNOŒL¥SKIE,2017,398.27
0400000,KUJAWSKO-POMORSKIE,2017,331.46
0600000,LUBELSKIE,2017,408.27
0800000,LUBUSKIE,2017,433.44
1000000,£ÓDZKIE,2017,282.84
1200000,MA£OPOLSKIE,2017,395.04
1400000,MAZOWIECKIE,2017,474.66
1600000,OPOLSKIE,2017,484.02
1800000,PODKARPACKIE,2017,443.03
2000000,PODLASKIE,2017,479.11
2200000,POMORSKIE,2017,352.62
2400000,ŒL¥SKIE,2017,274.59
2600000,ŒWIÊTOKRZYSKIE,2017,411.17
2800000,WARMIÑSKO-MAZURSKIE,2017,356.22
3000000,WIELKOPOLSKIE,2017,326.28
3200000,ZACHODNIOPOMORSKIE,2017,472.01
0000000,POLSKA,2018,441.35
0200000,DOLNOŒL¥SKIE,2018,432.45
0400000,KUJAWSKO-POMORSKIE,2018,381.3
0600000,LUBELSKIE,2018,408.2
0800000,LUBUSKIE,2018,421.6
1000000,£ÓDZKIE,2018,335.85
1200000,MA£OPOLSKIE,2018,402.44
1400000,MAZOWIECKIE,2018,549.85
1600000,OPOLSKIE,2018,525.8
1800000,PODKARPACKIE,2018,562.43
2000000,PODLASKIE,2018,597.92
2200000,POMORSKIE,2018,447.05
2400000,ŒL¥SKIE,2018,348.53
2600000,ŒWIÊTOKRZYSKIE,2018,527.44
2800000,WARMIÑSKO-MAZURSKIE,2018,398.46
3000000,WIELKOPOLSKIE,2018,354.06
3200000,ZACHODNIOPOMORSKIE,2018,552.73
0000000,POLSKA,2019,488.58
0200000,DOLNOŒL¥SKIE,2019,407
0400000,KUJAWSKO-POMORSKIE,2019,432.58
0600000,LUBELSKIE,2019,572.43
0800000,LUBUSKIE,2019,482.85
1000000,£ÓDZKIE,2019,397.69
1200000,MA£OPOLSKIE,2019,416.32
1400000,MAZOWIECKIE,2019,613.4
1600000,OPOLSKIE,2019,559.59
1800000,PODKARPACKIE,2019,544.47
2000000,PODLASKIE,2019,749.77
2200000,POMORSKIE,2019,550.5
2400000,ŒL¥SKIE,2019,367.69
2600000,ŒWIÊTOKRZYSKIE,2019,565.87
2800000,WARMIÑSKO-MAZURSKIE,2019,472.85
3000000,WIELKOPOLSKIE,2019,443.11
3200000,ZACHODNIOPOMORSKIE,2019,469.01
0000000,POLSKA,2020,548.92
0200000,DOLNOŒL¥SKIE,2020,472.89
0400000,KUJAWSKO-POMORSKIE,2020,550.55
0600000,LUBELSKIE,2020,507.18
0800000,LUBUSKIE,2020,618.37
1000000,£ÓDZKIE,2020,449.3
1200000,MA£OPOLSKIE,2020,595.49
1400000,MAZOWIECKIE,2020,638.55
1600000,OPOLSKIE,2020,658.02
1800000,PODKARPACKIE,2020,610.93
2000000,PODLASKIE,2020,724.73
2200000,POMORSKIE,2020,467.41
2400000,ŒL¥SKIE,2020,420.14
2600000,ŒWIÊTOKRZYSKIE,2020,572.21
2800000,WARMIÑSKO-MAZURSKIE,2020,628.75
3000000,WIELKOPOLSKIE,2020,516.88
3200000,ZACHODNIOPOMORSKIE,2020,620.54
0000000,POLSKA,2021,600.86
0200000,DOLNOŒL¥SKIE,2021,552.02
0400000,KUJAWSKO-POMORSKIE,2021,651.95
0600000,LUBELSKIE,2021,666.28
0800000,LUBUSKIE,2021,624.78
1000000,£ÓDZKIE,2021,517.69
1200000,MA£OPOLSKIE,2021,586.43
1400000,MAZOWIECKIE,2021,715.68
1600000,OPOLSKIE,2021,659.86
1800000,PODKARPACKIE,2021,641.44
2000000,PODLASKIE,2021,604.09
2200000,POMORSKIE,2021,530.19
2400000,ŒL¥SKIE,2021,499.02
2600000,ŒWIÊTOKRZYSKIE,2021,530.05
2800000,WARMIÑSKO-MAZURSKIE,2021,653.02
3000000,WIELKOPOLSKIE,2021,551.82
3200000,ZACHODNIOPOMORSKIE,2021,691.99
0000000,POLSKA,2022,651.45
0200000,DOLNOŒL¥SKIE,2022,578.86
0400000,KUJAWSKO-POMORSKIE,2022,782.59
0600000,LUBELSKIE,2022,654.03
0800000,LUBUSKIE,2022,696.66
1000000,£ÓDZKIE,2022,562.47
1200000,MA£OPOLSKIE,2022,624.11
1400000,MAZOWIECKIE,2022,815.48
1600000,OPOLSKIE,2022,714.36
1800000,PODKARPACKIE,2022,728.17
2000000,PODLASKIE,2022,628.84
2200000,POMORSKIE,2022,552.41
2400000,ŒL¥SKIE,2022,488.07
2600000,ŒWIÊTOKRZYSKIE,2022,624.35
2800000,WARMIÑSKO-MAZURSKIE,2022,661.8
3000000,WIELKOPOLSKIE,2022,603.78
3200000,ZACHODNIOPOMORSKIE,2022,794.73
0000000,POLSKA,2023,852.59
0200000,DOLNOŒL¥SKIE,2023,740.02
0400000,KUJAWSKO-POMORSKIE,2023,952.75
0600000,LUBELSKIE,2023,795.3
0800000,LUBUSKIE,2023,976.34
1000000,£ÓDZKIE,2023,777.82
1200000,MA£OPOLSKIE,2023,776.74
1400000,MAZOWIECKIE,2023,1069.09
1600000,OPOLSKIE,2023,925.64
1800000,PODKARPACKIE,2023,1008.54
2000000,PODLASKIE,2023,839.38
2200000,POMORSKIE,2023,950.86
2400000,ŒL¥SKIE,2023,644.82
2600000,ŒWIÊTOKRZYSKIE,2023,871.18
2800000,WARMIÑSKO-MAZURSKIE,2023,866.77
3000000,WIELKOPOLSKIE,2023,689.45
3200000,ZACHODNIOPOMORSKIE,2023,964.21
